du84132v                                        
 Alfa = -10.00000 Re =  1000000.000 Xflap,Yflap =     0.000000    0.000000
#    x        y        Cp  
   1.00000  0.00000  0.15464
   0.97722  0.00680  0.05460
   0.95444  0.01310 -0.06511
   0.93166  0.01920 -0.07279
   0.90888  0.02470 -0.08199
   0.88610  0.03007 -0.09330
   0.86333  0.03520 -0.10427
   0.84055  0.04009 -0.11221
   0.81777  0.04520 -0.13277
   0.79499  0.05000 -0.14444
   0.77221  0.05467 -0.17831
   0.74943  0.05850 -0.14318
   0.72665  0.06287 -0.18674
   0.70387  0.06651 -0.15829
   0.68109  0.07050 -0.20207
   0.65831  0.07380 -0.17213
   0.63554  0.07730 -0.21010
   0.61276  0.08018 -0.17839
   0.58998  0.08320 -0.21096
   0.56720  0.08565 -0.18359
   0.54442  0.08800 -0.18251
   0.52164  0.09021 -0.18895
   0.49886  0.09203 -0.16706
   0.47608  0.09390 -0.17807
   0.45330  0.09567 -0.21747
   0.43052  0.09658 -0.16340
   0.40774  0.09740 -0.18149
   0.38497  0.09749 -0.11677
   0.36219  0.09749 -0.09851
   0.33941  0.09740 -0.09653
   0.31663  0.09690 -0.07685
   0.29385  0.09590 -0.03047
   0.27107  0.09476 -0.02739
   0.24829  0.09294  0.04133
   0.22551  0.09112  0.03615
   0.20273  0.08860  0.07526
   0.17995  0.08520  0.14264
   0.15718  0.08109  0.19648
   0.13440  0.07563  0.34645
   0.11162  0.07016  0.37821
   0.08884  0.06287  0.54504
   0.06606  0.05467  0.66887
   0.04328  0.04465  0.83461
   0.03417  0.03918  0.93141
   0.02506  0.03371  0.98327
   0.01595  0.02642  0.98869
   0.00683  0.01731  0.68145
   0.00228  0.01002 -0.07467
   0.00000  0.00000 -4.11522
   0.00228 -0.00547 -4.10641
   0.00683 -0.01185 -4.77317
   0.01595 -0.01670 -4.29077
   0.02506 -0.02005 -3.49499
   0.03417 -0.02278 -2.82730
   0.04328 -0.02440 -2.41453
   0.06606 -0.02880 -1.82645
   0.08884 -0.03189 -1.49292
   0.11162 -0.03462 -1.34285
   0.13440 -0.03620 -1.16036
   0.15718 -0.03736 -1.03044
   0.17995 -0.03840 -0.94278
   0.20273 -0.03918 -0.87421
   0.22551 -0.03940 -0.78197
   0.24829 -0.03960 -0.72456
   0.27107 -0.03960 -0.66652
   0.29385 -0.03950 -0.61869
   0.31663 -0.03930 -0.57830
   0.33941 -0.03890 -0.53715
   0.36219 -0.03827 -0.49587
   0.38497 -0.03736 -0.44794
   0.40774 -0.03645 -0.41025
   0.43052 -0.03554 -0.37740
   0.45330 -0.03462 -0.34766
   0.47608 -0.03371 -0.32460
   0.49886 -0.03250 -0.29199
   0.52164 -0.03120 -0.26082
   0.54442 -0.03000 -0.24009
   0.56720 -0.02840 -0.20549
   0.58998 -0.02690 -0.18193
   0.61276 -0.02510 -0.15237
   0.63554 -0.02290 -0.11741
   0.65831 -0.02050 -0.08554
   0.68109 -0.01750 -0.04662
   0.70387 -0.01440 -0.01452
   0.72665 -0.01093  0.01709
   0.74943 -0.00729  0.04411
   0.77221 -0.00364  0.06607
   0.79499  0.00000  0.08432
   0.81777  0.00273  0.09666
   0.84055  0.00456  0.10623
   0.86333  0.00547  0.11409
   0.88610  0.00547  0.12053
   0.90888  0.00547  0.12770
   0.93166  0.00480  0.13392
   0.95444  0.00364  0.14011
   0.97722  0.00180  0.14554
   1.00000  0.00000  0.15464
