du84132v                                        
 Alfa =  -6.00000 Re =  1000000.000 Xflap,Yflap =     0.000000    0.000000
#    x        y        Cp  
   1.00000  0.00000  0.26229
   0.97722  0.00680  0.06308
   0.95444  0.01310  0.01447
   0.93166  0.01920 -0.05635
   0.90888  0.02470 -0.06110
   0.88610  0.03007 -0.08873
   0.86333  0.03520 -0.11385
   0.84055  0.04009 -0.16707
   0.81777  0.04520 -0.20633
   0.79499  0.05000 -0.21628
   0.77221  0.05467 -0.24145
   0.74943  0.05850 -0.23079
   0.72665  0.06287 -0.26080
   0.70387  0.06651 -0.25239
   0.68109  0.07050 -0.28986
   0.65831  0.07380 -0.27596
   0.63554  0.07730 -0.31466
   0.61276  0.08018 -0.29600
   0.58998  0.08320 -0.33273
   0.56720  0.08565 -0.31601
   0.54442  0.08800 -0.32315
   0.52164  0.09021 -0.33806
   0.49886  0.09203 -0.32718
   0.47608  0.09390 -0.34660
   0.45330  0.09567 -0.39845
   0.43052  0.09658 -0.35165
   0.40774  0.09740 -0.38240
   0.38497  0.09749 -0.32350
   0.36219  0.09749 -0.31518
   0.33941  0.09740 -0.32622
   0.31663  0.09690 -0.31922
   0.29385  0.09590 -0.28161
   0.27107  0.09476 -0.29598
   0.24829  0.09294 -0.23603
   0.22551  0.09112 -0.26460
   0.20273  0.08860 -0.24502
   0.17995  0.08520 -0.18948
   0.15718  0.08109 -0.15763
   0.13440  0.07563  0.00506
   0.11162  0.07016 -0.00642
   0.08884  0.06287  0.18098
   0.06606  0.05467  0.29232
   0.04328  0.04465  0.46019
   0.03417  0.03918  0.64772
   0.02506  0.03371  0.71748
   0.01595  0.02642  0.89529
   0.00683  0.01731  0.99987
   0.00228  0.01002  0.84170
   0.00000  0.00000 -1.04064
   0.00228 -0.00547 -1.15626
   0.00683 -0.01185 -2.24077
   0.01595 -0.01670 -2.29139
   0.02506 -0.02005 -2.24877
   0.03417 -0.02278 -2.14517
   0.04328 -0.02440 -1.62640
   0.06606 -0.02880 -1.12852
   0.08884 -0.03189 -0.89561
   0.11162 -0.03462 -0.85246
   0.13440 -0.03620 -0.73589
   0.15718 -0.03736 -0.65665
   0.17995 -0.03840 -0.61512
   0.20273 -0.03918 -0.58884
   0.22551 -0.03940 -0.51650
   0.24829 -0.03960 -0.48796
   0.27107 -0.03960 -0.45038
   0.29385 -0.03950 -0.42305
   0.31663 -0.03930 -0.40349
   0.33941 -0.03890 -0.37988
   0.36219 -0.03827 -0.35429
   0.38497 -0.03736 -0.31339
   0.40774 -0.03645 -0.28732
   0.43052 -0.03554 -0.26671
   0.45330 -0.03462 -0.24906
   0.47608 -0.03371 -0.24401
   0.49886 -0.03250 -0.21879
   0.52164 -0.03120 -0.19499
   0.54442 -0.03000 -0.19460
   0.56720 -0.02840 -0.16198
   0.58998 -0.02690 -0.15653
   0.61276 -0.02510 -0.13817
   0.63554 -0.02290 -0.10559
   0.65831 -0.02050 -0.08144
   0.68109 -0.01750 -0.02983
   0.70387 -0.01440  0.00817
   0.72665 -0.01093  0.05712
   0.74943 -0.00729  0.10403
   0.77221 -0.00364  0.14592
   0.79499  0.00000  0.18828
   0.81777  0.00273  0.21205
   0.84055  0.00456  0.22728
   0.86333  0.00547  0.23542
   0.88610  0.00547  0.23393
   0.90888  0.00547  0.24206
   0.93166  0.00480  0.24324
   0.95444  0.00364  0.24552
   0.97722  0.00180  0.24177
   1.00000  0.00000  0.26229
