du84132v                                        
 Alfa =  -9.00000 Re =  1000000.000 Xflap,Yflap =     0.000000    0.000000
#    x        y        Cp  
   1.00000  0.00000  0.20441
   0.97722  0.00680  0.07099
   0.95444  0.01310 -0.02292
   0.93166  0.01920 -0.08953
   0.90888  0.02470 -0.09730
   0.88610  0.03007 -0.10735
   0.86333  0.03520 -0.11746
   0.84055  0.04009 -0.12632
   0.81777  0.04520 -0.14419
   0.79499  0.05000 -0.15690
   0.77221  0.05467 -0.18998
   0.74943  0.05850 -0.16099
   0.72665  0.06287 -0.20239
   0.70387  0.06651 -0.17842
   0.68109  0.07050 -0.22168
   0.65831  0.07380 -0.19518
   0.63554  0.07730 -0.23389
   0.61276  0.08018 -0.20499
   0.58998  0.08320 -0.23886
   0.56720  0.08565 -0.21390
   0.54442  0.08800 -0.21469
   0.52164  0.09021 -0.22327
   0.49886  0.09203 -0.20376
   0.47608  0.09390 -0.21690
   0.45330  0.09567 -0.25945
   0.43052  0.09658 -0.20676
   0.40774  0.09740 -0.22786
   0.38497  0.09749 -0.16440
   0.36219  0.09749 -0.14824
   0.33941  0.09740 -0.14937
   0.31663  0.09690 -0.13246
   0.29385  0.09590 -0.08793
   0.27107  0.09476 -0.08863
   0.24829  0.09294 -0.02156
   0.22551  0.09112 -0.03190
   0.20273  0.08860  0.00317
   0.17995  0.08520  0.06829
   0.15718  0.08109  0.11792
   0.13440  0.07563  0.27191
   0.11162  0.07016  0.29481
   0.08884  0.06287  0.46855
   0.06606  0.05467  0.59242
   0.04328  0.04465  0.76580
   0.03417  0.03918  0.88465
   0.02506  0.03371  0.95008
   0.01595  0.02642  0.99997
   0.00683  0.01731  0.80885
   0.00228  0.01002  0.20792
   0.00000  0.00000 -3.34510
   0.00228 -0.00547 -3.18078
   0.00683 -0.01185 -4.19083
   0.01595 -0.01670 -3.93930
   0.02506 -0.02005 -3.21708
   0.03417 -0.02278 -2.58439
   0.04328 -0.02440 -2.18036
   0.06606 -0.02880 -1.65077
   0.08884 -0.03189 -1.35095
   0.11162 -0.03462 -1.23491
   0.13440 -0.03620 -1.06511
   0.15718 -0.03736 -0.94653
   0.17995 -0.03840 -0.87092
   0.20273 -0.03918 -0.81358
   0.22551 -0.03940 -0.72478
   0.24829 -0.03960 -0.67488
   0.27107 -0.03960 -0.62183
   0.29385 -0.03950 -0.57926
   0.31663 -0.03930 -0.54464
   0.33941 -0.03890 -0.50815
   0.36219 -0.03827 -0.47087
   0.38497 -0.03736 -0.42405
   0.40774 -0.03645 -0.38921
   0.43052 -0.03554 -0.35960
   0.45330 -0.03462 -0.33328
   0.47608 -0.03371 -0.31555
   0.49886 -0.03250 -0.28478
   0.52164 -0.03120 -0.25546
   0.54442 -0.03000 -0.24062
   0.56720 -0.02840 -0.20599
   0.58998 -0.02690 -0.18719
   0.61276 -0.02510 -0.15976
   0.63554 -0.02290 -0.12364
   0.65831 -0.02050 -0.09144
   0.68109 -0.01750 -0.04579
   0.70387 -0.01440 -0.00853
   0.72665 -0.01093  0.03135
   0.74943 -0.00729  0.06704
   0.77221 -0.00364  0.09724
   0.79499  0.00000  0.12414
   0.81777  0.00273  0.14135
   0.84055  0.00456  0.15382
   0.86333  0.00547  0.16282
   0.88610  0.00547  0.16815
   0.90888  0.00547  0.17614
   0.93166  0.00480  0.18159
   0.95444  0.00364  0.18719
   0.97722  0.00180  0.19082
   1.00000  0.00000  0.20441
