QBlade v0.963 64bit

 Calculated polar for: NACA 1408

 1 1 Reynolds number fixed          Mach number fixed         

 xtrf =   1.000 (top)        1.000 (bottom)
 Mach =   0.000     Re =     3.000 e 6     Ncrit =   9.000

  alpha     CL        CD       CDp       Cm    Top Xtr Bot Xtr   Cpmin    Chinge    XCp    
 ------- -------- --------- --------- -------- ------- ------- -------- --------- ---------
  -5.000  -0.4250   0.00884   0.00181  -0.0203  0.0338  0.0228  -2.6284   0.0000   0.1990
  -4.500  -0.3706   0.00905   0.00216  -0.0211  0.0313  0.0246  -2.2835   0.0000   0.1901
   5.000   0.6479   0.00970   0.00281  -0.0287  0.0233  0.0303  -2.4001   0.0000   0.2911
   5.500   0.7023   0.00942   0.00234  -0.0298  0.0222  0.0327  -2.7760   0.0000   0.2888
   6.000   0.7547   0.00964   0.00250  -0.0302  0.0187  0.0355  -3.0841   0.0000   0.2859
   6.500   0.8064   0.01006   0.00283  -0.0304  0.0119  0.0440  -3.5523   0.0000   0.2831
   7.000   0.8581   0.01045   0.00334  -0.0305  0.0112  0.0500  -4.2809   0.0000   0.2804
   7.500   0.9092   0.01098   0.00399  -0.0305  0.0106  0.0768  -5.0449   0.0000   0.2778
   8.000   0.9574   0.01209   0.00537  -0.0298  0.0102  0.1003  -5.7825   0.0000   0.2747


