QBlade v0.963 64bit

 Calculated polar for: NACA 64-208

 1 1 Reynolds number fixed          Mach number fixed         

 xtrf =   1.000 (top)        1.000 (bottom)
 Mach =   0.000     Re =     3.000 e 6     Ncrit =   9.000

  alpha     CL        CD       CDp       Cm    Top Xtr Bot Xtr   Cpmin    Chinge    XCp    
 ------- -------- --------- --------- -------- ------- ------- -------- --------- ---------
  -5.000  -0.3876   0.00809   0.00246  -0.0348  0.5541  0.0077  -3.9064   0.0000   0.1570
  -4.500  -0.3275   0.00721   0.00249  -0.0360  0.8060  0.0087  -2.9792   0.0000   0.1370
  -4.000  -0.2703   0.00661   0.00201  -0.0369  0.8399  0.0101  -2.5758   0.0000   0.1107
  -3.500  -0.2160   0.00645   0.00177  -0.0371  0.8026  0.0109  -2.1681   0.0000   0.0757
  -3.000  -0.1626   0.00646   0.00143  -0.0370  0.6987  0.0114  -1.8288   0.0000   0.0195
  -2.500  -0.1073   0.00637   0.00119  -0.0374  0.6492  0.0120  -1.4972   0.0000  -0.1016
  -2.000  -0.0522   0.00636   0.00089  -0.0377  0.5792  0.0117  -1.2388   0.0000  -0.4770
  -1.500   0.0020   0.00667   0.00075  -0.0381  0.4479  0.0115  -0.9815   0.0000  19.1933
  -1.000   0.0529   0.00805   0.00089  -0.0383  0.0236  0.0113  -0.7369   0.0000   0.9752
  -0.500   0.1084   0.00807   0.00084  -0.0387  0.0089  0.0110  -0.4855   0.0000   0.6069
   0.000   0.1639   0.00810   0.00085  -0.0391  0.0088  0.0107  -0.3458   0.0000   0.4882
   0.500   0.2193   0.00815   0.00089  -0.0395  0.0089  0.0104  -0.4212   0.0000   0.4295
   1.000   0.2747   0.00820   0.00096  -0.0399  0.0091  0.0104  -0.6860   0.0000   0.3944
   1.500   0.3299   0.00828   0.00106  -0.0403  0.0094  0.0106  -0.9710   0.0000   0.3710
   2.000   0.3850   0.00840   0.00123  -0.0406  0.0097  0.0131  -1.2725   0.0000   0.3542
   2.500   0.4404   0.00726   0.00142  -0.0419  0.0099  0.5651  -1.5752   0.0000   0.3436
   3.000   0.4951   0.00734   0.00176  -0.0422  0.0102  0.6410  -1.8772   0.0000   0.3334
   3.500   0.5491   0.00765   0.00230  -0.0422  0.0105  0.6923  -2.1723   0.0000   0.3248
   4.000   0.6029   0.00787   0.00264  -0.0424  0.0097  0.7438  -2.5805   0.0000   0.3178
   4.500   0.6542   0.00807   0.00314  -0.0419  0.0093  0.8493  -2.9787   0.0000   0.3113
   5.000   0.7097   0.00874   0.00345  -0.0426  0.0086  0.7358  -3.4575   0.0000   0.3067
   5.500   0.7603   0.01075   0.00402  -0.0412  0.0075  0.0434  -3.8979   0.0000   0.3005
  11.500   0.6843   0.11432   0.11345  -0.1084  0.0044  0.7882  -1.6582   0.0000   0.4041
  12.000   0.6942   0.12598   0.12510  -0.1112  0.0043  0.7963  -1.5335   0.0000   0.4055
  12.500   0.7044   0.13783   0.13694  -0.1140  0.0043  0.7994  -1.4038   0.0000   0.4068
  13.000   0.7149   0.14912   0.14824  -0.1165  0.0042  0.8173  -1.3108   0.0000   0.4074
  13.500   0.7259   0.16022   0.15938  -0.1187  0.0041  0.8349  -1.2490   0.0000   0.4076
  14.000   0.7375   0.17144   0.17059  -0.1210  0.0040  0.8445  -1.2076   0.0000   0.4075
  14.500   0.7496   0.18275   0.18190  -0.1233  0.0040  0.8485  -1.1790   0.0000   0.4074
  15.000   0.7615   0.19389   0.19303  -0.1255  0.0039  0.8559  -1.1576   0.0000   0.4072
  15.500   0.7713   0.20416   0.20333  -0.1273  0.0038  0.8760  -1.1390   0.0000   0.4068
  16.000   0.7803   0.21407   0.21325  -0.1287  0.0037  0.8887  -1.1232   0.0000   0.4062
  16.500   0.7908   0.22459   0.22378  -0.1306  0.0037  0.8957  -1.1122   0.0000   0.4058
  17.000   0.8014   0.23524   0.23443  -0.1324  0.0036  0.8991  -1.1035   0.0000   0.4053
  17.500   0.8118   0.24569   0.24488  -0.1343  0.0036  0.9115  -1.0969   0.0000   0.4049
  18.000   0.8171   0.25383   0.25299  -0.1349  0.0035  0.9240  -1.0904   0.0000   0.4040
  18.500   0.8231   0.26228   0.26141  -0.1357  0.0035  0.9339  -1.0864   0.0000   0.4031
  19.000   0.8295   0.27093   0.27003  -0.1366  0.0034  0.9420  -1.0839   0.0000   0.4023
  19.500   0.8365   0.27988   0.27895  -0.1377  0.0034  0.9465  -1.0830   0.0000   0.4016
  20.000   0.8431   0.28862   0.28767  -0.1387  0.0033  0.9488  -1.0819   0.0000   0.4008
  20.500   0.8506   0.29783   0.29687  -0.1399  0.0033  0.9499  -1.0827   0.0000   0.4001
  21.000   0.8648   0.31003   0.30899  -0.1431  0.0032  0.9573  -1.0929   0.0000   0.4002


