QBlade v0.963 64bit

 Calculated polar for: WORTMANN FX 05-191 AIRFOIL

 1 1 Reynolds number fixed          Mach number fixed         

 xtrf =   1.000 (top)        1.000 (bottom)
 Mach =   0.000     Re =     3.000 e 6     Ncrit =   9.000

  alpha     CL        CD       CDp       Cm    Top Xtr Bot Xtr   Cpmin    Chinge    XCp    
 ------- -------- --------- --------- -------- ------- ------- -------- --------- ---------
  -5.000  -0.0671   0.00766   0.00270  -0.1094  0.7485  0.0419  -1.6200   0.0000  -1.4400
  -4.500  -0.0095   0.00759   0.00249  -0.1104  0.7474  0.0284  -1.3240   0.0000  -11.7025
  -4.000   0.0457   0.00732   0.00229  -0.1111  0.7457  0.0335  -1.0583   0.0000   2.7460
  -3.500   0.1006   0.00694   0.00205  -0.1119  0.7432  0.0623  -0.8098   0.0000   1.3877
  -3.000   0.1576   0.00674   0.00189  -0.1129  0.7383  0.0771  -0.7137   0.0000   0.9797
  -2.000   0.2610   0.00586   0.00134  -0.1135  0.6756  0.2478  -0.7694   0.0000   0.6893
  -1.500   0.3172   0.00504   0.00104  -0.1155  0.6308  0.4627  -0.8032   0.0000   0.6163
  -1.000   0.3791   0.00487   0.00100  -0.1176  0.6272  0.4975  -0.8416   0.0000   0.5607
  -0.500   0.4394   0.00484   0.00102  -0.1192  0.6217  0.5235  -0.8793   0.0000   0.5206
   0.000   0.5038   0.00456   0.00105  -0.1221  0.6115  0.6260  -0.9192   0.0000   0.4906
   0.500   0.5598   0.00473   0.00113  -0.1227  0.5938  0.6336  -0.9546   0.0000   0.4667
   1.000   0.6175   0.00484   0.00124  -0.1238  0.5692  0.6599  -0.9909   0.0000   0.4472
   1.500   0.6777   0.00487   0.00134  -0.1253  0.5638  0.6786  -1.0289   0.0000   0.4310
   2.000   0.7360   0.00496   0.00144  -0.1265  0.5576  0.6868  -1.0661   0.0000   0.4173
   2.500   0.7861   0.00534   0.00164  -0.1259  0.5262  0.6899  -1.0986   0.0000   0.4050
   3.000   0.8410   0.00554   0.00178  -0.1264  0.5016  0.6913  -1.1335   0.0000   0.3945
   3.500   0.8989   0.00562   0.00191  -0.1275  0.4971  0.7078  -1.1724   0.0000   0.3855
   4.000   0.9199   0.00695   0.00272  -0.1214  0.3722  0.7262  -1.1939   0.0000   0.3749
   4.500   0.8871   0.00960   0.00435  -0.1052  0.1690  0.7380  -1.2132   0.0000   0.3608
   5.000   0.8989   0.01111   0.00547  -0.0982  0.0859  0.7430  -1.2878   0.0000   0.3507
   5.500   0.9355   0.01182   0.00612  -0.0957  0.0658  0.7455  -1.3941   0.0000   0.3431
   6.000   0.9749   0.01249   0.00675  -0.0939  0.0595  0.7470  -1.5539   0.0000   0.3364
