2.047464	2.890338	1.000000
1.889481	2.713563	1.000000
1.727981	2.539337	1.000000
1.563893	2.366771	1.000000
1.398645	2.194854	1.000000
1.233210	2.022837	1.000000
1.068487	1.850026	1.000000
0.905339	1.675927	1.000000
0.744663	1.499844	1.000000
0.587039	1.321368	1.000000
0.433032	1.140156	1.000000
0.283480	0.955672	1.000000
0.139037	0.767454	1.000000
0.000463	0.575020	1.000000
-0.131636	0.378000	1.000000
-0.257311	0.176487	1.000000
-0.376226	-0.029700	1.000000
-0.487401	-0.241137	1.000000
-0.588843	-0.459179	1.000000
-0.634343	-0.571697	1.000000
-0.674516	-0.687641	1.000000
-0.705590	-0.809451	1.000000
-0.713738	-0.875040	1.000000
-0.713110	-0.903729	1.000000
-0.710875	-0.919203	1.000000
-0.682488	-0.963446	1.000000
-0.631883	-0.968156	1.000000
-0.616312	-0.961534	1.000000
-0.591236	-0.949665	1.000000
-0.537224	-0.914596	1.000000
-0.441821	-0.836620	1.000000
-0.353820	-0.753978	1.000000
-0.269990	-0.668728	1.000000
-0.110462	-0.492875	1.000000
0.041878	-0.312218	1.000000
0.188328	-0.127621	1.000000
0.329714	0.060449	1.000000
0.466139	0.251974	1.000000
0.597400	0.447157	1.000000
0.724103	0.645627	1.000000
0.846929	0.846959	1.000000
0.962821	1.045447	1.000000
1.083755	1.256281	1.000000
1.199234	1.463337	1.000000
1.313552	1.671449	1.000000
1.427759	1.879813	1.000000
1.542950	2.087769	1.000000
1.660177	2.294514	1.000000
1.781108	2.498809	1.000000
1.908095	2.698988	1.000000
2.047464	2.890338	1.000000
