7.091274	3.123486	10.000000
6.590038	2.985568	10.000000
6.089954	2.842965	10.000000
5.094310	2.544627	10.000000
4.104285	2.230139	10.000000
3.120485	1.898637	10.000000
2.144023	1.548355	10.000000
1.176851	1.174845	10.000000
0.220489	0.766929	10.000000
-0.249954	0.545720	10.000000
-0.714009	0.310727	10.000000
-1.169379	0.057997	10.000000
-1.613027	-0.218360	10.000000
-1.828371	-0.369378	10.000000
-2.037064	-0.533498	10.000000
-2.233698	-0.720984	10.000000
-2.322182	-0.834050	10.000000
-2.365211	-1.037851	10.000000
-2.176866	-1.126135	10.000000
-2.033728	-1.124251	10.000000
-1.766702	-1.082786	10.000000
-1.511153	-1.019279	10.000000
-1.261592	-0.944184	10.000000
-0.773354	-0.773045	10.000000
-0.294346	-0.583955	10.000000
0.178632	-0.383182	10.000000
0.647715	-0.174303	10.000000
1.582526	0.250332	10.000000
2.505612	0.711454	10.000000
3.428294	1.175558	10.000000
4.348203	1.648036	10.000000
5.266454	2.127120	10.000000
6.183736	2.611758	10.000000
6.641859	2.856670	10.000000
7.099992	3.103618	10.000000
