6.663244	4.961563	5.000000
6.182650	4.681871	5.000000
5.696060	4.410419	5.000000
5.204902	4.144543	5.000000
4.711626	3.880957	5.000000
4.217862	3.617283	5.000000
3.725110	3.351325	5.000000
3.234935	3.081347	5.000000
2.748838	2.805153	5.000000
2.267809	2.521408	5.000000
1.792865	2.228937	5.000000
1.325484	1.925938	5.000000
0.866789	1.610902	5.000000
0.418127	1.282207	5.000000
-0.019421	0.938586	5.000000
-0.445899	0.580283	5.000000
-0.860688	0.206654	5.000000
-1.262023	-0.184301	5.000000
-1.646442	-0.597048	5.000000
-1.829542	-0.815006	5.000000
-2.003244	-1.044472	5.000000
-2.160908	-1.293622	5.000000
-2.226658	-1.434004	5.000000
-2.246065	-1.498448	5.000000
-2.252305	-1.534582	5.000000
-2.221081	-1.653854	5.000000
-2.111628	-1.701065	5.000000
-2.072094	-1.697591	5.000000
-2.007554	-1.689307	5.000000
-1.861647	-1.650266	5.000000
-1.592296	-1.545546	5.000000
-1.336071	-1.425051	5.000000
-1.087259	-1.295713	5.000000
-0.603885	-1.019199	5.000000
-0.133062	-0.726757	5.000000
0.327483	-0.421254	5.000000
0.779250	-0.104333	5.000000
1.222460	0.223894	5.000000
1.656806	0.564025	5.000000
2.083369	0.914796	5.000000
2.503361	1.274760	5.000000
2.905825	1.633412	5.000000
3.328488	2.015941	5.000000
3.736247	2.394003	5.000000
4.142179	2.775262	5.000000
4.548047	3.157163	5.000000
4.955814	3.537440	5.000000
5.367244	3.913540	5.000000
5.785159	4.281487	5.000000
6.213595	4.635862	5.000000
6.663244	4.961563	5.000000
