9.342645	2.999330	99.563892
8.698834	2.877336	99.621890
8.055666	2.750025	99.675707
6.771558	2.481029	99.770818
5.490891	2.193413	99.849288
4.214170	1.886720	99.911217
2.942540	1.558907	99.956710
1.677813	1.205397	99.985925
0.420909	0.813627	99.999114
-0.201278	0.598439	99.999797
-0.818227	0.367731	99.996653
-1.427975	0.117584	99.989805
-2.028180	-0.158411	99.979433
-2.322986	-0.310334	99.973020
-2.612278	-0.476454	99.965882
-2.891924	-0.667553	99.958187
-3.023800	-0.783671	99.954287
-3.119373	-0.996283	99.951352
-2.908041	-1.093792	99.957719
-2.732759	-1.095555	99.962662
-2.397652	-1.059194	99.971258
-2.071586	-0.999601	99.978543
-1.750356	-0.927808	99.984682
-1.116395	-0.762610	99.993768
-0.489491	-0.579051	99.998802
0.132814	-0.384041	99.999912
0.752273	-0.180999	99.997170
1.986130	0.239732	99.980277
3.218687	0.676509	99.948205
4.447920	1.124757	99.901096
5.675083	1.580396	99.839010
6.900921	2.041387	99.761981
8.125610	2.507019	99.670054
8.737572	2.741781	99.618517
9.349311	2.978365	99.563270
9.342645	2.999330	99.563892
