2.580729	0.244972	49.933413
2.407459	0.246643	49.942053
2.234051	0.249102	49.950098
2.060510	0.252316	49.957549
1.886809	0.255482	49.964404
1.713038	0.258053	49.970658
1.539292	0.259413	49.976308
1.365567	0.259248	49.981353
1.191890	0.257318	49.985795
1.018341	0.253144	49.989630
0.844950	0.246450	49.992861
0.671807	0.236654	49.995487
0.498935	0.223203	49.997511
0.326544	0.204970	49.998934
0.154474	0.183329	49.999761
-0.017256	0.158074	49.999997
-0.188564	0.129107	49.999644
-0.359392	0.095843	49.998708
-0.529588	0.057047	49.997195
-0.614278	0.034839	49.996227
-0.698657	0.009743	49.995119
-0.782310	-0.020425	49.993880
-0.823592	-0.039591	49.993217
-0.839717	-0.049736	49.992949
-0.847572	-0.055900	49.992816
-0.860583	-0.081657	49.992594
-0.839501	-0.100706	49.992953
-0.830276	-0.103860	49.993107
-0.812222	-0.108191	49.993403
-0.767969	-0.113752	49.994102
-0.680364	-0.118638	49.995371
-0.593339	-0.119967	49.996480
-0.506522	-0.119441	49.997434
-0.333499	-0.114833	49.998888
-0.160886	-0.106965	49.999741
0.011409	-0.096453	49.999999
0.183426	-0.083744	49.999664
0.355222	-0.068729	49.998738
0.526801	-0.051476	49.997225
0.697997	-0.030612	49.995128
0.869012	-0.007194	49.992448
1.039862	0.018224	49.989187
1.210634	0.045060	49.985344
1.381360	0.072970	49.980920
1.552118	0.101475	49.975911
1.722941	0.130196	49.970318
1.893842	0.158614	49.964138
2.064925	0.185975	49.957367
2.236334	0.211111	49.949996
2.408116	0.232394	49.942021
2.580729	0.244972	49.933413
