1.564617	0.117843	89.986400
1.459625	0.125334	89.988164
1.354535	0.131852	89.989807
1.144327	0.142077	89.992725
0.934096	0.148839	89.995153
0.723900	0.151933	89.997089
0.513834	0.150946	89.998533
0.303972	0.144897	89.999487
0.093850	0.131550	89.999951
-0.010898	0.121060	89.999999
-0.115357	0.107508	89.999926
-0.219353	0.089983	89.999733
-0.322706	0.067156	89.999421
-0.374012	0.052854	89.999223
-0.424931	0.035601	89.998997
-0.475125	0.013074	89.998746
-0.499649	-0.002543	89.998613
-0.521616	-0.038551	89.998488
-0.491614	-0.068116	89.998657
-0.464158	-0.077415	89.998803
-0.410378	-0.087517	89.999064
-0.357302	-0.092637	89.999291
-0.304586	-0.095139	89.999485
-0.199820	-0.095410	89.999778
-0.095604	-0.091631	89.999949
0.008249	-0.085214	90.000000
0.111905	-0.076987	89.999930
0.319040	-0.058993	89.999435
0.526398	-0.033242	89.998461
0.733876	-0.006894	89.997008
0.941386	0.021240	89.995077
1.149021	0.050747	89.992665
1.356839	0.081380	89.989772
1.460821	0.097226	89.988145
1.564941	0.113461	89.986395
1.564617	0.117843	89.986400
