6.972496	2.213683	13.408446
6.527908	2.116871	13.601825
6.075420	2.022253	13.786370
5.615527	1.929733	13.961081
5.149074	1.836999	14.124879
4.677107	1.742532	14.276711
4.200758	1.644622	14.415622
3.720744	1.542369	14.540897
3.237821	1.435096	14.651905
2.753046	1.321479	14.748066
2.267216	1.200745	14.828984
1.781480	1.071280	14.894335
1.296765	0.931507	14.943982
0.814875	0.778323	14.977871
0.335062	0.615567	14.996258
-0.141996	0.442658	14.999328
-0.615532	0.259367	14.987372
-1.084582	0.064048	14.960806
-1.547552	-0.146750	14.920240
-1.775721	-0.259959	14.895017
-2.000921	-0.381260	14.866742
-2.220673	-0.516665	14.835920
-2.326470	-0.595741	14.819946
-2.366225	-0.634241	14.813753
-2.384878	-0.656497	14.810811
-2.406782	-0.737894	14.807327
-2.336132	-0.780107	14.818450
-2.308200	-0.783737	14.822757
-2.254578	-0.785567	14.830881
-2.125946	-0.775576	14.849597
-1.874407	-0.738263	14.883039
-1.626055	-0.691101	14.911951
-1.378935	-0.638747	14.936663
-0.887465	-0.524220	14.973755
-0.398129	-0.400595	14.994717
0.089165	-0.269585	14.999735
0.574283	-0.132445	14.989008
1.056829	0.011172	14.962786
1.536369	0.161075	14.921388
2.011159	0.321100	14.865376
2.481943	0.488339	14.795133
2.948643	0.661216	14.711116
3.411401	0.838116	14.613747
3.870062	1.018073	14.503517
4.324676	1.199762	14.380879
4.775104	1.382119	14.246343
5.221220	1.563665	14.100433
5.663256	1.742303	13.943557
6.101735	1.914774	13.775980
6.537114	2.076445	13.597941
6.972496	2.213683	13.408446
