4.817591	6.856960	2.853172
4.951870	6.464837	2.741886
4.999900	6.075445	2.701596
4.959973	5.688664	2.735106
4.832397	5.301394	2.841000
4.619877	4.911762	3.013263
4.327485	4.517651	3.241309
3.961797	4.117862	3.510837
3.530766	3.711538	3.804319
3.044106	3.297049	4.101614
2.512045	2.873415	4.382125
1.946229	2.438638	4.625978
1.358369	1.990664	4.816615
0.762104	1.525715	4.942032
0.163535	1.048610	4.997326
-0.427834	0.558613	4.981707
-1.003303	0.055538	4.899676
-1.554111	-0.462702	4.760412
-2.071011	-1.000436	4.577188
-2.313208	-1.279005	4.474383
-2.541969	-1.567797	4.367637
-2.751763	-1.874120	4.261701
-2.844772	-2.041482	4.212324
-2.875723	-2.116913	4.195568
-2.888450	-2.158284	4.188632
-2.880356	-2.285653	4.193046
-2.778498	-2.309318	4.247658
-2.743348	-2.300065	4.266096
-2.677568	-2.274984	4.300033
-2.523615	-2.194381	4.376542
-2.221981	-2.011650	4.514352
-1.919485	-1.816790	4.636061
-1.613296	-1.615391	4.741978
-0.991804	-1.200555	4.901955
-0.362898	-0.774329	4.986836
0.264582	-0.338831	4.993001
0.881894	0.104341	4.922428
1.479734	0.555740	4.782632
2.049745	1.015121	4.585706
2.580987	1.487301	4.348512
3.069960	1.968751	4.086773
3.512041	2.457413	3.816443
3.903365	2.951293	3.552201
4.239975	3.449161	3.307441
4.518647	3.949391	3.093422
4.736305	4.450633	2.919544
4.890333	4.950951	2.793136
4.978486	5.447738	2.719590
4.998372	5.936910	2.702881
4.946873	6.412421	2.746063
4.817591	6.856960	2.853172
