0.953784	6.208315	1.776852
1.280258	5.832066	1.604037
1.558169	5.457356	1.423114
1.775734	5.084115	1.262136
1.922924	4.710473	1.144643
1.993677	4.335383	1.085920
1.986076	3.957660	1.092295
1.902236	3.576585	1.161547
1.747586	3.191666	1.283846
1.530824	2.801997	1.442194
1.262811	2.407015	1.614397
0.956634	2.005603	1.775541
0.626147	1.596550	1.902783
0.286819	1.177779	1.979469
-0.053032	0.752025	1.999297
-0.382818	0.318868	1.963474
-0.693559	-0.121741	1.880944
-0.977104	-0.570998	1.766027
-1.226161	-1.031361	1.635759
-1.335499	-1.266994	1.570434
-1.433174	-1.508468	1.508104
-1.515998	-1.759799	1.452426
-1.548878	-1.893484	1.429627
-1.557801	-1.951700	1.423373
-1.560446	-1.982816	1.421513
-1.543378	-2.069438	1.433468
-1.485063	-2.066231	1.473519
-1.466350	-2.053138	1.486107
-1.431734	-2.023357	1.509049
-1.351296	-1.938956	1.560604
-1.190616	-1.758065	1.655952
-1.024849	-1.570419	1.743117
-0.853024	-1.379048	1.820829
-0.495726	-0.989633	1.938878
-0.128616	-0.593768	1.995866
0.236469	-0.192638	1.986037
0.588472	0.212840	1.914048
0.916504	0.623042	1.793654
1.211501	1.037828	1.644150
1.463668	1.459936	1.487901
1.670202	1.887428	1.342205
1.828181	2.319092	1.221022
1.935719	2.753814	1.134128
1.991520	3.190887	1.087730
1.995187	3.629408	1.084651
1.946989	4.068600	1.124827
1.847867	4.507322	1.205372
1.699006	4.944107	1.320713
1.501262	5.376640	1.462517
1.254971	5.801356	1.619013
0.953784	6.208315	1.776852
