3.318337	0.547448	39.862437
3.089929	0.611603	39.880714
2.861011	0.658357	39.897726
2.400998	0.734716	39.927962
1.938835	0.788798	39.953021
1.475433	0.819832	39.972792
1.012037	0.825330	39.987198
0.550501	0.800764	39.996212
0.080068	0.729245	39.999920
-0.150963	0.670655	39.999715
-0.377284	0.593730	39.998221
-0.596887	0.495162	39.995547
-0.806283	0.368153	39.991874
-0.905204	0.289925	39.989758
-0.998037	0.196866	39.987550
-1.080267	0.077847	39.985414
-1.112699	-0.003027	39.984525
-1.107244	-0.182483	39.984676
-0.994677	-0.321897	39.987633
-0.919879	-0.363437	39.989423
-0.787318	-0.405740	39.992252
-0.664882	-0.424917	39.994474
-0.548055	-0.432098	39.996246
-0.324587	-0.425163	39.998683
-0.109461	-0.400951	39.999850
0.100773	-0.366080	39.999873
0.308139	-0.324037	39.998813
0.719911	-0.227421	39.993522
1.145710	-0.115923	39.983593
1.572593	0.006148	39.969091
2.002359	0.133912	39.949892
2.436106	0.265056	39.925840
2.874627	0.398810	39.896751
3.095934	0.466820	39.880250
3.318337	0.547448	39.862437
