2.000000	0.000000	3.400000
1.995973	0.126848	3.400000
1.983910	0.253185	3.400000
1.963857	0.378502	3.400000
1.935897	0.502296	3.400000
1.900142	0.624067	3.400000
1.856736	0.743325	3.400000
1.805853	0.859590	3.400000
1.747699	0.972393	3.400000
1.682507	1.081282	3.400000
1.610541	1.185816	3.400000
1.532089	1.285575	3.400000
1.447468	1.380158	3.400000
1.357019	1.469183	3.400000
1.261105	1.552293	3.400000
1.160114	1.629152	3.400000
1.054451	1.699451	3.400000
0.944542	1.762907	3.400000
0.830830	1.819264	3.400000
0.713772	1.868296	3.400000
0.593841	1.909804	3.400000
0.471518	1.943623	3.400000
0.347296	1.969616	3.400000
0.221676	1.987677	3.400000
0.095164	1.997735	3.400000
-0.031732	1.999748	3.400000
-0.158500	1.993710	3.400000
-0.284630	1.979643	3.400000
-0.409613	1.957605	3.400000
-0.532948	1.927684	3.400000
-0.654136	1.890002	3.400000
-0.772690	1.844709	3.400000
-0.888133	1.791988	3.400000
-1.000000	1.732051	3.400000
-1.107840	1.665140	3.400000
-1.211219	1.591524	3.400000
-1.309721	1.511499	3.400000
-1.402950	1.425388	3.400000
-1.490529	1.333538	3.400000
-1.572106	1.236318	3.400000
-1.647353	1.134120	3.400000
-1.715967	1.027355	3.400000
-1.777671	0.916453	3.400000
-1.832217	0.801861	3.400000
-1.879385	0.684040	3.400000
-1.918986	0.563465	3.400000
-1.950860	0.440621	3.400000
-1.974878	0.316003	3.400000
-1.990944	0.190112	3.400000
-1.998993	0.063456	3.400000
-1.998993	-0.063456	3.400000
-1.990944	-0.190112	3.400000
-1.974878	-0.316003	3.400000
-1.950860	-0.440621	3.400000
-1.918986	-0.563465	3.400000
-1.879385	-0.684040	3.400000
-1.832217	-0.801861	3.400000
-1.777671	-0.916453	3.400000
-1.715967	-1.027355	3.400000
-1.647353	-1.134120	3.400000
-1.572106	-1.236318	3.400000
-1.490529	-1.333538	3.400000
-1.402950	-1.425388	3.400000
-1.309721	-1.511499	3.400000
-1.211219	-1.591524	3.400000
-1.107840	-1.665140	3.400000
-1.000000	-1.732051	3.400000
-0.888133	-1.791988	3.400000
-0.772690	-1.844709	3.400000
-0.654136	-1.890002	3.400000
-0.532948	-1.927684	3.400000
-0.409613	-1.957605	3.400000
-0.284630	-1.979643	3.400000
-0.158500	-1.993710	3.400000
-0.031732	-1.999748	3.400000
0.095164	-1.997735	3.400000
0.221676	-1.987677	3.400000
0.347296	-1.969616	3.400000
0.471518	-1.943623	3.400000
0.593841	-1.909804	3.400000
0.713772	-1.868296	3.400000
0.830830	-1.819264	3.400000
0.944542	-1.762907	3.400000
1.054451	-1.699451	3.400000
1.160114	-1.629152	3.400000
1.261105	-1.552293	3.400000
1.357019	-1.469183	3.400000
1.447468	-1.380158	3.400000
1.532089	-1.285575	3.400000
1.610541	-1.185816	3.400000
1.682507	-1.081282	3.400000
1.747699	-0.972393	3.400000
1.805853	-0.859590	3.400000
1.856736	-0.743325	3.400000
1.900142	-0.624067	3.400000
1.935897	-0.502296	3.400000
1.963857	-0.378502	3.400000
1.983910	-0.253185	3.400000
1.995973	-0.126848	3.400000
2.000000	-0.000000	3.400000
