4.4164,1.043,13
4.3782,1.041,13
4.3116,1.0373,13
4.2338,1.0329,13
4.1468,1.0277,13
4.0532,1.022,13
3.9559,1.0156,13
3.8566,1.0089,13
3.7562,1.0017,13
3.6553,0.99427,13
3.5541,0.98647,13
3.453,0.97835,13
3.3516,0.96995,13
3.2504,0.96132,13
3.1491,0.95236,13
3.0478,0.94311,13
2.9466,0.93356,13
2.8454,0.92376,13
2.7443,0.91362,13
2.6432,0.90322,13
2.5422,0.89253,13
2.4412,0.88154,13
2.3404,0.87028,13
2.2397,0.85872,13
2.139,0.8468,13
2.0384,0.83461,13
1.938,0.82206,13
1.8377,0.80918,13
1.7376,0.79597,13
1.6375,0.78234,13
1.5378,0.76847,13
1.4381,0.75411,13
1.3387,0.73939,13
1.2394,0.72427,13
1.1405,0.70872,13
1.0418,0.69273,13
0.94331,0.67631,13
0.84511,0.65938,13
0.74727,0.64198,13
0.64981,0.62404,13
0.55266,0.60556,13
0.45594,0.58656,13
0.35962,0.56691,13
0.26381,0.54669,13
0.16848,0.52577,13
0.073775,0.50426,13
-0.020305,0.48196,13
-0.11374,0.459,13
-0.20635,0.43524,13
-0.29816,0.41068,13
-0.38892,0.38531,13
-0.47853,0.35908,13
-0.56678,0.33206,13
-0.65346,0.30416,13
-0.73814,0.27543,13
-0.82035,0.24597,13
-0.89952,0.21598,13
-0.97477,0.18572,13
-1.0451,0.15562,13
-1.1097,0.12607,13
-1.1677,0.097681,13
-1.2188,0.070917,13
-1.2633,0.04589,13
-1.3015,0.022693,13
-1.3344,0.0012658,13
-1.3625,-0.018513,13
-1.3867,-0.036986,13
-1.4077,-0.054259,13
-1.4257,-0.070547,13
-1.4414,-0.08602,13
-1.4548,-0.10086,13
-1.4664,-0.11514,13
-1.4763,-0.12901,13
-1.4845,-0.14249,13
-1.4912,-0.15567,13
-1.4963,-0.16857,13
-1.5,-0.18123,13
-1.5022,-0.19355,13
-1.5029,-0.20546,13
-1.5022,-0.21686,13
-1.5002,-0.22772,13
-1.497,-0.23839,13
-1.4924,-0.24905,13
-1.4862,-0.25954,13
-1.4786,-0.26969,13
-1.4694,-0.27941,13
-1.4588,-0.28872,13
-1.4466,-0.29762,13
-1.4329,-0.30608,13
-1.4175,-0.3141,13
-1.4003,-0.32175,13
-1.3811,-0.32905,13
-1.3596,-0.33602,13
-1.3355,-0.3426,13
-1.3082,-0.34881,13
-1.2772,-0.35455,13
-1.242,-0.35983,13
-1.2015,-0.3644,13
-1.1553,-0.36809,13
-1.1023,-0.37072,13
-1.0424,-0.37197,13
-0.97559,-0.37153,13
-0.9025,-0.36919,13
-0.82402,-0.36491,13
-0.74133,-0.3587,13
-0.65542,-0.35062,13
-0.56711,-0.3408,13
-0.47701,-0.32937,13
-0.3855,-0.3165,13
-0.29301,-0.30228,13
-0.19969,-0.28681,13
-0.10569,-0.27024,13
-0.011138,-0.25262,13
0.083871,-0.23402,13
0.17929,-0.21451,13
0.27503,-0.19425,13
0.37106,-0.17311,13
0.4673,-0.15129,13
0.56382,-0.12879,13
0.66051,-0.1057,13
0.75737,-0.082,13
0.85435,-0.057718,13
0.95152,-0.032954,13
1.0488,-0.0076643,13
1.1462,0.018021,13
1.2437,0.044173,13
1.3413,0.070707,13
1.4389,0.097635,13
1.5367,0.12496,13
1.6345,0.15255,13
1.7324,0.18045,13
1.8302,0.20867,13
1.9282,0.23717,13
2.0262,0.26591,13
2.1242,0.29492,13
2.2222,0.3241,13
2.3203,0.35355,13
2.4183,0.38324,13
2.5164,0.41307,13
2.6145,0.44313,13
2.7125,0.47333,13
2.8106,0.50376,13
2.9085,0.53431,13
3.0066,0.56505,13
3.1045,0.5959,13
3.2024,0.62692,13
3.3002,0.65812,13
3.398,0.68949,13
3.4958,0.72097,13
3.5933,0.7526,13
3.6907,0.78431,13
3.7878,0.81614,13
3.8843,0.84797,13
3.9798,0.87961,13
4.0733,0.91077,13
4.1629,0.94086,13
4.2462,0.96895,13
4.3203,0.99408,13
4.3836,1.0157,13
4.4199,1.0281,13
