4.6229,1.2046,12
4.5827,1.2016,12
4.5127,1.1961,12
4.431,1.1896,12
4.3395,1.182,12
4.2412,1.1737,12
4.1389,1.1647,12
4.0345,1.1552,12
3.929,1.1452,12
3.8231,1.1349,12
3.7168,1.1243,12
3.6105,1.1133,12
3.504,1.102,12
3.3977,1.0904,12
3.2913,1.0786,12
3.1849,1.0664,12
3.0786,1.0539,12
2.9724,1.0411,12
2.8662,1.028,12
2.7601,1.0146,12
2.654,1.0009,12
2.548,0.98689,12
2.4422,0.9726,12
2.3364,0.95799,12
2.2307,0.94301,12
2.1252,0.92774,12
2.0198,0.91211,12
1.9145,0.89613,12
1.8095,0.8798,12
1.7045,0.86304,12
1.5999,0.84601,12
1.4953,0.8285,12
1.391,0.8106,12
1.2869,0.79228,12
1.1832,0.77352,12
1.0797,0.7543,12
0.97645,0.73463,12
0.8735,0.71444,12
0.77095,0.69376,12
0.6688,0.67252,12
0.567,0.65072,12
0.46567,0.62838,12
0.36477,0.60536,12
0.26443,0.58176,12
0.16459,0.55744,12
0.065442,0.53251,12
-0.033036,0.50676,12
-0.13081,0.48034,12
-0.22772,0.45309,12
-0.32375,0.42502,12
-0.41865,0.39612,12
-0.51234,0.36634,12
-0.60457,0.33577,12
-0.69512,0.30431,12
-0.78355,0.27202,12
-0.86936,0.23902,12
-0.95195,0.20554,12
-1.0304,0.17188,12
-1.1038,0.13849,12
-1.171,0.10583,12
-1.2314,0.074544,12
-1.2845,0.045139,12
-1.3307,0.017722,12
-1.3704,-0.0076181,12
-1.4044,-0.030964,12
-1.4336,-0.052463,12
-1.4586,-0.072491,12
-1.4802,-0.091177,12
-1.4988,-0.10876,12
-1.5149,-0.12542,12
-1.5288,-0.14137,12
-1.5406,-0.15667,12
-1.5506,-0.17151,12
-1.5589,-0.1859,12
-1.5656,-0.19993,12
-1.5708,-0.21363,12
-1.5743,-0.22704,12
-1.5763,-0.24007,12
-1.5767,-0.25262,12
-1.5758,-0.2646,12
-1.5735,-0.27598,12
-1.5698,-0.28713,12
-1.5647,-0.29825,12
-1.5579,-0.30913,12
-1.5497,-0.31963,12
-1.5398,-0.32963,12
-1.5284,-0.33918,12
-1.5154,-0.34825,12
-1.5007,-0.35683,12
-1.4843,-0.3649,12
-1.466,-0.37253,12
-1.4456,-0.37975,12
-1.4229,-0.38656,12
-1.3973,-0.3929,12
-1.3684,-0.39878,12
-1.3357,-0.40407,12
-1.2984,-0.40877,12
-1.2558,-0.4126,12
-1.207,-0.41537,12
-1.1512,-0.41686,12
-1.0881,-0.41672,12
-1.0178,-0.41464,12
-0.94093,-0.41041,12
-0.85843,-0.404,12
-0.77156,-0.39547,12
-0.68133,-0.38488,12
-0.58862,-0.37241,12
-0.49407,-0.3582,12
-0.39807,-0.34244,12
-0.30107,-0.32523,12
-0.20323,-0.30669,12
-0.1047,-0.28698,12
-0.0056083,-0.26615,12
0.093937,-0.24427,12
0.19389,-0.22143,12
0.29416,-0.19778,12
0.39472,-0.17321,12
0.49549,-0.14792,12
0.59653,-0.12191,12
0.69774,-0.095257,12
0.79911,-0.067972,12
0.90058,-0.040068,12
1.0022,-0.011653,12
1.104,0.017319,12
1.2059,0.046709,12
1.3079,0.076594,12
1.41,0.10688,12
1.5121,0.13759,12
1.6143,0.16871,12
1.7166,0.20011,12
1.8189,0.23185,12
1.9212,0.26392,12
2.0236,0.29628,12
2.1261,0.3289,12
2.2286,0.36181,12
2.331,0.39489,12
2.4335,0.42826,12
2.536,0.46189,12
2.6385,0.49566,12
2.7409,0.52967,12
2.8434,0.56382,12
2.9459,0.59822,12
3.0483,0.63275,12
3.1507,0.66747,12
3.253,0.70232,12
3.3553,0.73734,12
3.4575,0.77254,12
3.5597,0.80792,12
3.6618,0.84342,12
3.7637,0.87907,12
3.8654,0.9148,12
3.9668,0.95065,12
4.0677,0.98649,12
4.1674,1.0221,12
4.265,1.0572,12
4.3586,1.091,12
4.4456,1.1226,12
4.5229,1.1508,12
4.5891,1.1751,12
4.6269,1.189,12
