4.0288,0.78836,15
3.9942,0.78789,15
3.9338,0.78695,15
3.8634,0.78567,15
3.7845,0.78403,15
3.6998,0.78209,15
3.6116,0.77976,15
3.5215,0.77713,15
3.4305,0.77414,15
3.3391,0.77096,15
3.2474,0.76745,15
3.1556,0.76365,15
3.0637,0.7596,15
2.9719,0.75534,15
2.88,0.75078,15
2.7881,0.74596,15
2.6963,0.74086,15
2.6045,0.73555,15
2.5128,0.72991,15
2.421,0.72405,15
2.3293,0.71792,15
2.2377,0.71152,15
2.1461,0.70486,15
2.0546,0.69793,15
1.9632,0.69069,15
1.8719,0.68318,15
1.7806,0.67535,15
1.6895,0.66722,15
1.5986,0.65877,15
1.5077,0.64995,15
1.417,0.6409,15
1.3264,0.63141,15
1.236,0.62158,15
1.1458,0.61138,15
1.0558,0.60078,15
0.96595,0.58978,15
0.87638,0.57838,15
0.78702,0.56651,15
0.69797,0.5542,15
0.60924,0.5414,15
0.52077,0.52809,15
0.43267,0.51429,15
0.34492,0.49989,15
0.2576,0.48497,15
0.17069,0.46939,15
0.084326,0.45326,15
-0.0015003,0.43639,15
-0.086762,0.41891,15
-0.17132,0.40067,15
-0.25517,0.38167,15
-0.3381,0.36191,15
-0.42003,0.34134,15
-0.50075,0.32,15
-0.58008,0.29781,15
-0.65763,0.2748,15
-0.73298,0.25104,15
-0.80559,0.2267,15
-0.87467,0.20198,15
-0.93935,0.17723,15
-0.99872,0.15278,15
-1.0522,0.12914,15
-1.0993,0.10673,15
-1.1404,0.085663,15
-1.1758,0.066032,15
-1.2062,0.04781,15
-1.2323,0.030916,15
-1.2549,0.015063,15
-1.2744,0.00018051,15
-1.2913,-0.013912,15
-1.306,-0.027353,15
-1.3187,-0.0403,15
-1.3296,-0.052795,15
-1.339,-0.064989,15
-1.3469,-0.076891,15
-1.3534,-0.088575,15
-1.3585,-0.10005,15
-1.3623,-0.11137,15
-1.3647,-0.12243,15
-1.3657,-0.13317,15
-1.3655,-0.1435,15
-1.3642,-0.15338,15
-1.3616,-0.16315,15
-1.3578,-0.17295,15
-1.3526,-0.18264,15
-1.3461,-0.19208,15
-1.3381,-0.20119,15
-1.3288,-0.20998,15
-1.3181,-0.21845,15
-1.306,-0.22658,15
-1.2924,-0.23437,15
-1.2771,-0.24188,15
-1.26,-0.24915,15
-1.2408,-0.2562,15
-1.2192,-0.26299,15
-1.1948,-0.26957,15
-1.167,-0.27584,15
-1.1353,-0.28184,15
-1.0989,-0.28739,15
-1.0572,-0.29234,15
-1.0094,-0.29657,15
-0.95533,-0.2998,15
-0.89491,-0.30174,15
-0.82875,-0.30218,15
-0.75766,-0.30105,15
-0.68269,-0.29833,15
-0.60474,-0.29403,15
-0.52457,-0.28824,15
-0.44272,-0.28106,15
-0.35955,-0.27263,15
-0.27544,-0.26301,15
-0.19054,-0.25228,15
-0.10499,-0.2406,15
-0.018903,-0.22797,15
0.067634,-0.21448,15
0.15457,-0.20018,15
0.24183,-0.18521,15
0.32937,-0.16946,15
0.41714,-0.15311,15
0.50518,-0.13615,15
0.59339,-0.11865,15
0.68178,-0.10061,15
0.77029,-0.082054,15
0.859,-0.063067,15
0.94783,-0.043608,15
1.0368,-0.023795,15
1.1258,-0.0035646,15
1.215,0.017009,15
1.3042,0.037937,15
1.3935,0.059218,15
1.4829,0.080735,15
1.5723,0.10254,15
1.6618,0.12463,15
1.7513,0.14696,15
1.8409,0.16952,15
1.9306,0.19231,15
2.0202,0.21526,15
2.1098,0.23845,15
2.1995,0.26187,15
2.2892,0.2854,15
2.3789,0.30915,15
2.4686,0.33301,15
2.5583,0.3571,15
2.6479,0.38128,15
2.7376,0.40564,15
2.8273,0.43011,15
2.9168,0.45473,15
3.0064,0.47951,15
3.0959,0.50445,15
3.1853,0.52949,15
3.2746,0.55467,15
3.3637,0.57993,15
3.4526,0.6053,15
3.541,0.6307,15
3.6284,0.65597,15
3.714,0.68086,15
3.7961,0.70493,15
3.8723,0.72741,15
3.9402,0.74754,15
3.9982,0.76487,15
4.0314,0.77482,15
